bructeri_n	*
bruma	f
brundisini_n	???
brundisium_n	n
bruttedius_n	???
bruttiani_n	???
bruttianus_n	masculin
bruttidius_n	*
bruttii_n	*
brutus_n	m
bubacene_n	f
bubile	???
bubo	m
bubula	f
bubulcus	m
bucca	2
buccillus_n	4
bucco	m
buccula	f
bucephalas_n	f
bucephala_n	f
bucina	m
bucinator	m
bucinus	m
bucula	f
bufo	m
bulbus	*
bulbus_n	*
buleuta	m
bulidenses_n	3
bulla	f
bullatius_n	*
bumastus	*
bupalus_n	m
burdo_n	m
burdubasta	m
buris	m
buri_n	*
burrienus_n	???
burrus_n	*
bursauonenses_n	3
busiris_n	m
bustum	n
buta_n	m
buthrotum_n	n
butra_n	m
buxum	n
buxus	*
byllidenses_n	???
byllis_n	f
byrsa_n	f
byzantii_n	???
byzantium_n	n
caballus	m
cabera_n	f
caburus_n	???
caccabus	m
cachinnus	m
cacoethes	n
cacumen	n
cacurius_n	m
cacus_n	m
cadauer	n
cadius_n	*
cadmeis_n	f
cadmus_n	m
cadra_n	f
caduceator	m
caduceus	*
caducifer_n	m
caducum	n
cadurci_n	*
cadurcum	n
cadus	m
cadusii_n	*
caecilianus_n	???
caecilia_n	f
caecilius_n	*
caecina_n	m
caecitas	f
caecubum_n	n
caeculus_n	m
caecus_n	m
caedes	???
caedicia_n	2
caedicius_n	*
caedicus_n	m
caelator	m
caelatura	f
caelestes	???
caelestia	???
caeles_1	m
caeles_n	m
caelianus_n	*
caelibatus	m
caelicola	2
caeliculus_n	???
caelites	3
caelius_n	*
caelum_1	n
caelum_2	n
caelus	m
caemani_n	*
caementum	n
caenina_n	f
caenum	n
caepa	f
caeparius_n	*
caepasius_n	*
caepio_n	m
caeracates_n	m
caere_n	n
caerimonia	f
caerosi_n	*
caerula	???
caeruleum	n
caesarea_n	f
caesariani_n	m
caesaries	f
caesar_n	m
caesellius_n	*
caesennia_n	2
caesennius_n	*
caesernius_n	*
caesetius_n	4
caesianus_n	4
caesilianus_n	4
caesius_n	*
caesonia_n	???
caesoninus_n	???
caesonius_n	*
caeso_n	m
caespes	???
caestus	m
caetra_n	m
caetronius_n	???
cafo_n	m
caicus_n	m
caieta_n	f
caius_n	*
calabria_n	f
calacte_n	f
calactini_n	???
calagurritani_n	3
calais_n	m
calamister	m
calamistrum	n
calamis_n	f
calamitas	f
calamus	m
calathiscus	m
calathus	m
calatinus_n	*
calauius_n	*
calautica	f
calcar	n
calcarius_1	m
calceamentum	n
calceolarius	m
calceus	m
calchas_n	m
calcitro_1	
calculus	m
calda	2
caldarium	???
caldicerebrius	*
caledonia_n	f
calenum_n	n
calenus_n	*
calestrius_n	*
cales_n	f
caletes_n	???
caleti_n	*
calgacus_n	4
caliculus	m
calida	f
calidius_n	*
calidum	n
caliendrum	n
caliga	f
caligo_1	f
caligula_n	m
calix	m
callicrates_n	m
callidama_n	???
calliditas	f
callidromus_n	m
callimachus_n	m
calliopea_n	f
calliope_n	f
calliphana_n	???
calliphon_n	???
callis	2
callisthenes_n	m
callistratus_n	m
callistus_n	m
callum	???
calor	m
calo_1	m
calpetus_n	???
calpurnianus_n	*
calpurnia_n	2
calpurnius_n	*
caltha	f
calthula	f
caluae	f
caluentius_n	???
caluia_n	2
caluina_n	???
caluinius_n	4
caluinus_n	m
caluisius_n	???
caluities	f
calumnia	2
calumniator	m
calusidius_n	???
caluus_n	m
calx_1	f
calx_2	f
calydnae_n	2
calydon_n	f
camarina_n	f
cambyses_n	m
camella	f
camelus	m
camena	???
camenae_n	f
camena_n	???
camera	f
camerinum_n	n
camerinus_n	???
camerium_n	???
camerius_n	*
camertes_n	???
camilla_n	f
camillus_n	*
caminus	m
cammarus	???
campania_n	f
campani_n	*
campanus_n	*
campestre	n
campestria	n
campus_1	m
campus_n	m
camulodunum_n	n
camulogenus_n	???
camurius_n	4
camurtius_n	4
canale	n
canalis_1	f
cancellus	m
cancer	m
cancer	m
cancer_n	m
cancer_n	m
candauia_n	f
candela	f
candelabrum	n
candelabrus	m
candidatus_1	m
candidus_n	m
candor	m
cani	m
canicula	f
canicula_n	f
canidia	???
canidia_n	???
caninius_n	*
caninus_n	*
canis	m
canistra	n
canistrum	n
canis_n	m
canities	f
canius_n	*
canna	f
cannabis	f
cannae_n	f
canninefates_n	???
cannutius_n	???
canopitae_n	m
canopus_n	m
canor	m
cantabri	*
cantabri_n	*
cantamen	n
canterius	m
canthara_n	f
cantharis	f
cantharus	m
canthus	m
canticum	n
cantilena	f
cantio	f
cantium_n	n
cantor	m
cantus	m
canuleius_n	*
canusium_n	n
canus_n	*
canutius_n	???
capaneus_n	m
capax_n	*
capella	2
capella_n	2
capena_n	f
caper	m
capillamentum	n
capillus	???
capis	f
capistrum	???
capital	n
capito	m
capitolinus_n	*
capitolium_n	n
capito_n	m
capitulum	n
capo	m
cappadoces_n	m
cappadocia_n	f
cappadox_a	???
capparis	m
capra	f
capra_n	f
caprea	f
capreae_n	f
capreida	f
capreolus	m
capricornus	m
capricornus_n	m
caprificus	f
caprimulgus	m
caprius_n	*
capsa	f
capsa_n	f
capsella	f
capsenses_n	???
capsula	f
captator	m
captio	f
captiua	f
captiuitas	f
captiuus_1	*
captus	m
capua_n	f
capulator	m
capulus	m
caput	n
capys_n	m
carales_n	f
caralitani_n	???
caranus_n	m
caratacus_n	???
cara_n	f
carbasa	2
carbasus_1	m
carbo	m
carbonarius_1	*
carbo_n	m
carbunculus	m
carcaso_n	f
carcer	m
carchesium	n
cardiacus_1	*
cardo	m
carduelis	m
carduus	m
carectum	n
carene_n	???
carene_n	???
carex	f
carfinia_n	2
carfulenus_n	*
caria_n	f
carica	f
carina	f
carinae_n	f
carinarius	m
carina_n	f
cario_n	m
caris	f
caristia_n	n
caritas	f
carmania_n	f
carmani_n	*
carmelus_n	m
carmentis_n	???
carmen_1	n
carmen_2	n
carmo	m
carmonenses_n	???
carmo_n	m
carnarium	n
carna_n	f
carneades_n	m
carnifex	m
carnificina	f
carnutes_n	m
caro_1	m
carpatina	???
carpentum	n
carpinatius_n	???
carpinus	m
carpophorus_n	*
carptor	m
carpus_n	m
carrinas_n	f
carruca_n	f
carrum	n
carrus	???
carseoli_n	m
carsidius_n	m
carsulae_n	f
carsulanum_n	???
carteia_n	f
carteienses_n	3
carthaginienses_n	???
carthago_n	f
cartimandua_n	???
caruilius_n	*
carus_n	*
caryota	f
carystus_n	f
casa	f
casca_n	f
cascellius_n	*
cascus_n	m
caseum	???
caseus	m
casia	f
casilinum_n	n
casina_n	f
casinum_n	n
casinus_n	masculin
casmilla_n	???
casperia_n	f
casperius_n	*
caspiae_n	féminin
caspii_n	*
cassander_n	m
cassandra_n	f
cassiani_n	masculin
cassida	f
cassis_1	f
cassis_2	f
cassiuellaunus_n	???
cassius_n	*
cassi_n	*
cassum	n
castabalus_n	4
castalia_n	f
castanea	f
casta_n	f
castellani	m
castellum	n
casteria	f
casticus_n	m
castigatio	f
castigator	m
castimonia	f
castitas	f
castoreum	n
castor_n	m
castra_1	n
castra_2	n
castra_n	n
castricius_n	*
castrum_n	n
casula	f
casus	*
catamantaloes_n	3
catamitus	m
catamitus_n	m
catanes_n	3
cataphagas	m
cataphracta	f
cataphractus	masculin
catapirateria	f
cataplasma	n
cataplexis	f
cataplus	m
catapulta	f
cataracta	f
catascopus	m
catasta	f
catastropha	???
cateia	f
catella_1	f
catella_2	f
catellus	m
catena	f
catenatio	f
caterua	f
cathedra	f
cathegus_n	4
catia_n	???
catiena_n	???
catienus_n	???
catilina_n	m
catillum	???
catillus	4
catillus_n	4
catilus_n	???
catina_n	f
catinenses_n	???
catinum	???
catinus	m
catius_n	*
catonius_n	4
cato_n	m
catualda_n	???
catula	f
catulinus_n	*
catulla_n	???
catullus_n	m
catulus	m
catulus_n	m
caturiges_n	m
catus_n	m
catuuolcus_n	4
cauaedium	n
cauarillus_n	4
cauarinus_n	???
caucasus_n	m
caucilius_n	4
cauda	f
caudex	m
caudex_n	m
caudinus_n	*
caudium_n	n
cauea	f
cauerna	f
cauilla	f
cauillatio	f
cauillator	m
cauillonum_n	n
caula	f
cauliculus	m
caulis	m
caulius_n	*
caulon_n	???
caunea	2
caunii_n	???
caupo	m
caupona	f
cauponula	f
caurus	m
caurus_n	m
causa	f
causidicus	m
causinius_n	4
causula	f
cautes	m
cautio	f
cautor	m
cauum	???
cauus_1	*
caycus_n	m
caystrus_n	???
cea_n	f
cebalinus_n	4
cebenna_n	m
cecropia_n	f
cecropidae_n	2
cecropidae_n	2
cecrops_n	m
cedra	f
cedrosia_n	2
cedrosii_n	3
cedrus	f
ceius_n	*
celadus_n	m
celaenae_n	f
celebratio	f
celebritas	f
celemna_n	???
celendris_n	???
celeritas	f
celer_n	m
celeus_n	m
cella	f
cellarius_1	m
cellatio	f
cellula	f
celox	2
celsus_n	*
celtae_n	m
celtiberia_n	f
celtiberi_n	*
celtillus_n	???
cena	f
cenabenses_n	3
cenabum_n	n
cenaculum	n
cenatio	f
cenatiuncula	f
cenatoria	n
cenchreus_n	m
cenimagni_n	*
cenomani_n	*
censio	f
censor	m
censorinus_n	*
censorius_1	*
censorius_n	*
censura	f
census	*
centaureum	n
centauromachia_n	???
centaurus	m
centaurus_n	m
centesima	f
cento	m
centonarius_1	m
cento_n	m
centumalus_n	m
centumcellae_n	f
centumpondium	n
centumuir	???
centunculus	m
centuria	f
centuriatus_1	m
centurionatus	m
centurio_1	m
centuripini_n	???
centussis	m
cenula	f
ceparius_n	m
cephallenes_n	???
cephaloeditani_n	???
cephaloedium_n	n
cephalus_n	m
cephenes_n	m
cepheus_n	m
cera	f
cerarium	n
cerastes	m
cerasum	n
cerasus	f
ceraunia_n	n
ceraunii_n	masculin
cerberus_n	m
cercetae_n	m
cercina_n	f
cercinitani_n	???
cercius_n	*
cercopithecus	m
cerdo	m
cerdo_n	m
cerealia_n	n
cerebellum	n
cerebrum	???
ceres	f
ceres_n	f
cereus_1	m
cerialia_n	???
cerintha	f
cerinthus_n	m
ceroma	f
certamen	n
certatio	f
certum_1	n
certus_n	*
cerua	f
ceruarius_n	*
ceruical	n
ceruicula	f
ceruius_n	*
ceruix	f
cerussa	f
ceruus	m
ceryx	m
cessator	m
cestilius_n	4
cestius_n	*
cetarini_n	???
cetarium	n
cetarius	m
cetera_1	???
ceteri	masculin
ceterum_1	???
cethegus_n	m
cetra	m
cetrati	m
cetrius_n	*
cetus	f
ceutrones_n	m
ceyx_n	m
chaerea_n	m
chaerestratus_n	m
chaeribulus_n	m
chaerippus_n	m
chaeronea_n	f
chalcedonii_n	???
chalcis_n	f
chaldaei_n	*
chaldaeus_n	masculin
chaldei_n	3
chalinus_n	m
chalybes_n	m
chalybs	m
chamaui_n	*
chaonia_n	f
chaon_n	m
chaos	n
chaos_n	n
chara	f
charaxus_n	m
chares_n	m
charicles_n	m
charidemus_n	m
charinus_n	m
charioualda_n	???
charis_n	f
charites_n	3
charondas_n	m
charta	f
charus_n	masculin
charybdis_n	???
chasuarii_n	*
chatti_n	*
chauci_n	*
chele_n	f
chelidon_n	f
chelydrus	???
cheragra	f
chersonesus_n	f
cherusci_n	*
chia_n	f
chii_n	3
chiliarches	m
chilo_n	m
chimaera_n	f
chiragra	f
chiragrici	???
chiramaxium	n
chirographum	n
chius_n	*
chlamys	f
chloris_n	f
chlorus_n	m
choaspes_n	m
chobus_n	???
choerilus_n	m
choragium	n
chorasmii_n	*
choraula	2
chorda	f
chorea	f
chorus	m
chremes_n	m
chria	f
christianus_1	*
christianus_n	*
christus_n	m
chromis	m
chromis_n	m
chrysalus_n	???
chrysanthus_n	m
chrysas_n	m
chryses_n	f
chrysippus_n	m
chrysis_n	f
chrysogonus_n	m
chrysolithus	m
chrysos	m
cibarium	n
cibatus	m
ciborium	n
cibus	m
cibyrata_n	2
cibyra_n	f
cicada	2
cicaro	m
cicatrix	f
cicer	n
cicero_n	m
cichorium	n
cicirrus_n	m
cicones_n	m
ciconia	f
cicuta	m
cicuta_n	m
cidaris	f
cietae_n	???
cilices_n	m
cilicia_n	f
cilicium	n
cilla_n	f
cilnius_n	*
cilo_n	m
cimberius_n	4
cimber_n	*
cimbri_n	*
cimex	m
ciminus_n	*
cimon_n	m
cinaedus_1	m
cinara_n	f
cincinnatus_n	m
cincinnus	m
cincticulus	m
cineas_n	m
cinerarius_1	m
cinga_n	m
cingetorix_n	m
cingillum	???
cingonius_n	*
cingula	f
cingulum	n
cingulum_n	n
ciniflo	m
cinipes	3
cinis	f
cinithii_n	???
cinnamum	n
cinnamus_n	m
cinna_n	m
cinnus	m
cinyras_n	m
cinyra_n	m
cinyrus_n	4
cippus	m
circeii_n	*
circenses	m
circe_n	f
circinus	m
circitor	m
circuitus	m
circulator	m
circulus	m
circumactus	m
circumcaesura	f
circumductio	f
circumlitio	f
circummunitio	f
circumscriptio	f
circumscriptor	m
circumsessio	f
circumspectatrix	f
circumspectus_1	m
circus	m
circus_n	m
cirrati	m
cirrha_n	???
cirrus	m
cirta_n	f
cirtenses_n	???
cisium	n
cispius_n	*
cisseis_n	f
cista	f
cistellula	f
cisterna	f
cistophorus	m
cistula	f
cita_n	m
citeria	f
cithaeron_n	m
cithara	f
citharista	m
citharoedus	m
citrum	n
ciuica	f
ciuica_n	f
ciuilis_n	m
ciuis	m
ciuitas	f
ciuitatula	f
clades	f
clamor	m
clangor	m
clanis_n	m
clanius_n	*
claranus_n	m
claritas	f
claritudo	f
clarius_n	???
clarus_n	*
classiarii	m
classici	m
classicianus_n	4
classicum	n
classicus_n	m
classis	f
claterna_n	f
clathra	2
clathri	m
claua	f
clauarium	n
claudia_n	f
claudiopolitani_n	???
claudius_n	*
clauicula	???
clauis	f
claustrum	n
clausula	f
clausum	n
clausus_n	*
clauulus	m
clauus	m
clazomenae_n	f
cleander_n	m
cleanthes_n	m
cleareta_n	2
clemens_n	m
clementia	f
cleobula_n	f
cleomachus_n	m
cleombrotus_n	m
cleomenes_n	m
cleomenes_n	m
cleonae_n	f
cleonicus_n	*
cleon_n	m
cleopatra_n	f
cleophantus_n	m
cleophis_n	f
clepsydra	f
cleustrata_n	2
clibanus	m
cliens	m
clienta	f
clientela	f
clientulus	m
clinamen	n
cliniades_n	m
clinia_n	m
clipeatus_1	*
clipeum	???
clipeus	m
clitarchus_n	m
clitellae	f
clitumnus_n	m
clitus_n	m
cliuum	???
cliuus	m
cloaca	f
cloacina_n	f
cloanthus_n	m
clodianus_n	*
clodia_n	???
clodius_n	*
cloelia_n	???
cloelius_n	*
clonius_n	m
clonus_n	f
clostellum	???
clota_n	f
cluentia_n	???
cluentius_n	*
clunis	f
clupeae_n	f
clupea_n	f
clusinas_n	2
clusium_n	n
clusius_n	*
clustumina_n	f
clutorius_n	*
cluuiae_n	f
cluuia_n	???
cluuidienus_n	???
cluuienus_n	???
cluuius_n	*
clymenus_n	m
clytaemestra_n	f
clytaemnestra_n	f
clytius_n	*
cneus_n	???
cnidii_n	???
cnidus_n	m
coaceruatio	f
coacta	n
coactio	f
coactor	m
coactus	m
coagmentum	n
coagulum	n
coartatio	f
coa_n	2
cobiamachus_n	m
cocceianus_n	*
cocceius_n	*
coccum	n
cochlea	f
cochleare	n
cocio	f
cocles_n	m
cocosates_n	m
coctor	m
coctura	f
coculum	n
cocytus_n	m
codex	m
codicillus	m
codrus_n	m
coelaletae_n	m
coelius_n	*
coemptio	f
coenus_n	m
coeptum	n
coeranus_n	*
coercitio	f
coetus	m
coeus_n	m
cogidumnus_n	4
cogitatio	f
cogitatum	n
cognatio	f
cognatus_1	m
cognitio	f
cognitor	m
cognomen	n
cognomentum	n
coheres	*
cohors	f
cohortatio	f
coitio	f
coitus	m
coi_n	???
colaphus	m
colaphus_n	m
colchis_n	f
colchi_n	m
coleus	m
coliphium	n
collare	n
collatia_n	f
collatinus_n	*
collatio	f
collator	m
collatus	m
collaudatio	f
collectio	f
collectus_1	m
collega	m
collega_n	m
collegium	n
collibertus	m
colligatio	f
collis	m
collocatio	f
collocutio	f
colloquium	n
colluctatio	f
collum	n
collus	m
collusio	f
collusor	m
colluuies	f
colluuio	f
collybus	m
collyrium	n
colocasium	n
colocyntha	f
colonia	f
colonia_n	f
colonus_1	*
colophonii_n	???
colophon_n	f
color	m
colossus	m
coluber	m
colubra	f
colum	n
columba	f
columbulus	m
columbus	m
columella	f
columen	n
columna	f
columnarium	n
colus	m
colus	m
colus	m
coma	2
comana_n	n
comarchus	m
comes	m
cometa_n	f
cometes	m
comicus_1	*
cominius_n	*
comissatio	f
comissator	m
comitas	f
comitatus_1	m
comitia	f
comitium	n
commageni_n	???
commanipularis	*
commaritus	m
commeatus	m
commemoratio	f
commendatio	f
commendator	m
commentariolus	m
commentarius_1	m
commentor_1	m
commentum	n
commercium	n
commigratio	f
commilitium	n
commilito_1	m
comminatio	f
commis	m
commissio	f
commissum	n
commissura	f
commius_n	???
commoditas	f
commodum_1	n
commune	n
communicatio	f
communio_1	f
communitas	f
commutatio	f
commutatus	m
comoedia	f
comoedus_1	*
compactum	n
compages	m
compago	f
comparatio_1	f
comparatio_2	f
compar_1	*
compedes	???
compellatio	f
compendiaria	f
compendiarium	n
compendium	n
compensatio	f
comperendinatio	f
comperendinatus	m
compes	m
competitor	m
competitrix	f
compitalia	neutre
compitalia_n	neutre
compitum	n
complementum	n
complexio	f
complexus	m
comploratio	f
complures_1	*
compositio	f
compositum	n
compositura	f
compotatio	f
compotor	m
compransor	m
comprehensio	f
compressus_1	m
compromissum	n
compsani_n	???
compsa_n	f
comptus_1	m
computatio	f
computator	m
comula	f
comum_n	n
conamen	n
conata	n
conatus	m
concaedes	f
concenatio	f
concentio	f
concentus	m
conceptus_1	m
concertatio	f
concertator	m
concessio	f
concessum	???
concessus	m
concha	f
conchis	f
conchylium	n
conciliabulum	n
conciliatio	f
conciliator	m
conciliatricula	f
conciliatrix	f
conciliatura	f
conciliatus	m
concilium	n
concinnitas	f
concisura	f
concitamentum	n
concitatio	f
concitator	m
concitor	m
conclamatio	f
conclaue	n
conclusio	f
conconnetodumnus_n	4
concordia	f
concordia_n	f
concubina	f
concubinus	m
concubitus	m
concupitor	m
concursatio	f
concursus	m
concussio	f
concussus	m
condemnatio	f
condemnator	m
condicio	f
condictor	m
condimentum	n
condiscipulus	m
conditiuum	n
conditorium	n
conditor_1	m
conditura_1	f
conditura_2	f
condonatio	f
condrusi_n	m
conductio	f
conductor	m
conductum	n
confectio	f
confector	m
confessio	f
confessum	n
confictio	f
confidentia	f
confinium	n
confirmatio	f
confirmator	m
conflictus	m
confluens	m
conformatio	f
confragosum	???
confusio	f
conger	???
congeries	f
congestus_1	m
congiarium	n
congius	*
conglobatio	f
conglutinatio	f
congregatio	f
congressio	f
congressus	m
congrio_n	m
congruentia	f
congus_n	m
coniectio	f
coniector	m
coniectura	f
coniectus	m
coniugator	m
coniugium	n
coniunctio	f
coniunctum	n
coniurati	3
coniuratio	f
coniux	???
connexus_1	m
connubium	???
conon_n	m
conopeum	???
conopium	n
conquestio	f
conquisitio	f
conquisitor	m
consaeptum	n
consalutatio	f
consanguinea	f
consanguinei	???
consanguineus_1	*
consanguinitas	f
conscientia	f
conscriptio	f
consecratio	f
consectatio	f
consectatrix	f
consensio	f
consensus	m
consequens_1	n
conserua	f
conseruatio	f
conseruator	m
conseruator_n	m
conseruitium	n
conseruus_1	???
consessor	m
consessus	m
considium	n
considius_n	*
consiliarius_1	*
consiliator	m
consilium	n
consitio	f
consitor	m
consobrina	f
consobrinus	m
consociatio	f
consolatio	f
consolator	m
consortio	
consortium	n
conspectus_1	m
conspicuum	neutre
conspiratio	f
constantia	f
consternatio	f
constitutio	f
constitutum	n
constratum	n
constructio	f
consuasor	m
consuetio	f
consuetudo	f
consul	m
consularis_1	m
consulatus	m
consultatio	f
consultor	m
consultum	n
consummatio	f
consurrectio	f
consus_n	m
contabulatio	f
contactus	m
contages	f
contagio	
contagium	n
contemplatio	f
contemplator	m
contemptio	f
contemptor	m
contemptrix	f
contemptus_1	*
contentio_1	f
contentio_2	f
conterminum	n
contextus_1	m
conticinium	n
contignatio	f
contignatum	n
continens_1	m
continentia	f
continuatio	f
contio	f
contionator	m
contractio	f
contractus_1	m
contradictio	f
contrarium	n
controuersia	f
contubernalis	*
contubernium	n
contuitus	m
contumacia	f
contumelia	f
contus	m
conuallis	f
conuena	2
conuenientia	f
conuenticulum	n
conuentio	f
conuentum	n
conuentus	m
conuersatio	f
conuersio	f
conuexum	n
conuiciator	m
conuicium	n
conuictolitauis_n	m
conuictor	m
conuictus	m
conuiua	m
conuiuator	m
conuiuium	n
conuocatio	f
conuoluulus	m
conus	m
cooptatio	f
coortus	m
cophinus	m
copia	f
copia_n	f
copis	f
coponius_n	masculin
coptoplacenta	f
coptus_n	f
copula	f
coquus	m
cor	m
coranus_n	*
corax_n	m
cora_n	f
corbis	m
corbita	f
corbula	f
corbulo_n	m
corcillum	n
corculum	n
corcyra_n	f
cordalio_n	???
cordalus_n	4
cordax	*
cordoba_n	2
corduba_n	f
cordubenses_n	???
cordus_n	m
corellia_n	2
corellius_n	*
corfidius_n	*
corfinienses_n	???
corfinium_n	n
coriandrum	n
corinna_n	f
corinthia_n	2
corinthii_n	???
corinthium_n	neutre
corinthus_n	2
coriolanus_n	*
coriosolites_n	m
corium	n
corma_n	f
cornelia_n	???
cornelius_n	*
cornicen	m
cornicula	f
cornificius_n	*
cornipes_1	m
cornix	f
cornu	n
cornum_1	n
cornum_2	n
cornus	m
cornutus_n	*
coroebus_n	m
corolla	f
corollarium	n
corona	m
coronamentum	n
corona_n	m
coronis_n	f
corpus	n
corpusculum	n
correctio	f
corrector	m
correus_n	m
corruda	f
corruptela	f
corruptio	f
corruptor	m
corsica_n	f
corsi_n	*
cortex	m
cortina	f
coruinus_n	*
coruncanius_n	*
coruus	m
coruus_n	m
corybantes_n	m
corycus	*
corydon_n	m
coryletum	n
corylus	f
corymbium	???
corymbus	m
corynaeus_n	???
coryphaeus_n	m
corythus_n	m
corytus	m
cos	m
cosanum_n	???
cosa_n	f
cosconius_n	m
cosmeta	2
cosmus_n	m
cossaei_n	3
cossinius_n	???
cossus_n	m
cossutianus_n	???
cossutius_n	*
costa	2
costa_n	2
costum	n
cosyra_n	???
cotes	
cothon	m
cothurnus	m
cotini_n	*
cotiso_n	m
cottana	n
cotta_n	m
cottius_n	???
cotuatus_n	4
coturnix	f
cotus_n	m
cotyla	m
cotyla_n	m
cotys_n	m
cotys_n	m
cotytia	2
couinnarius	m
coum	???
cous_n	*
coxa	f
coxendix	f
crabra_n	???
crabro	m
cragus_n	m
crannon_n	m
crantor_n	m
crapula	f
crassicius_n	*
crassitudo	f
crassus_n	m
crastinum	n
crastinus_n	*
cras_1	
crater	m
cratera	f
craterus_n	m
crates	m
crathis_n	m
craticula	f
cratinus_n	*
cratippus_n	m
creator	m
creatrix	f
crebritas	f
creditor	m
creditum	n
credulitas	f
cremera_n	f
cremona_n	f
cremonenses_n	???
cremor	m
cremutius_n	*
creon_n	m
crepereius_n	*
crepida	f
crepido	f
crepitacillum	n
crepitus	m
crepusculum	n
crescens_n	m
cressa_n	f
creta	f
cretanus_n	???
creta_n	f
cretenses_n	???
cretes_n	m
creticus_n	*
cretula	f
creusa_n	f
cribrum	n
crimen	n
criminatio	f
criminator	m
crinis	m
crinisus_n	m
crispina_n	???
crispinilla_n	2
crispinus_n	*
crispus_n	*
crista	m
critica	n
criticus_1	*
critobulus_n	m
critognatus_n	m
critolaus_n	m
crocinum	n
crocodilus	m
crocota	f
crocotula	f
crocum	n
crocus	m
crodunum_n	???
croesus_n	m
crotalia	n
crotalistria	f
crotoniates_n	m
croton_n	f
cruciamentum	n
cruciarius_1	*
cruciatus	m
crucisalus_n	???
crudelitas	f
cruditas	f
crumena	f
cruor	m
cruppellarii	???
cruptorix_n	???
crus	m
crusta	f
crustularius	m
crustulum	n
crustum	n
crustumeri_n	???
crustuminum_n	???
crux	*
crypta	f
cryptoporticus	f
crystallina	???
crystallum	???
crystallus	???
cubicularius_1	*
cubiculum	n
cubile	n
cubital	n
cubitum	n
cubitus_1	m
cubitus_2	m
cubus	m
cucullio	m
cucullus	m
cuculus	m
cucuma	2
cucumis	???
cucumula	f
cucurbita	f
cugerni_n	*
culcita	f
culeum	n
culeus	masculin
culex	???
culigna	f
culina	f
culmen	n
culmus	m
culpa	f
culta	f
cultellus	m
culter	m
cultio	f
cultor	m
cultrix	f
cultura	f
cultus_1	*
culullus	f
culus	m
cumae_n	f
cumani_n	???
cumanus_n	*
cumbula	f
cumera	f
cuminum	n
cumulus	m
cunabula	n
cunae	f
cunctatio	f
cunctator	m
cuneus	m
cunica	f
cuniculus	m
cunnus	m
cupauo_n	m
cupa_1	f
cupa_2	f
cupedium	???
cupedo	f
cupencus_n	m
cupiditas	f
cupido	*
cupido_n	*
cupiennius_n	*
cupitor	m
cupitum	???
cupressetum	n
cupressus	m
cupressus	m
cupressus	m
cupula_2	f
cura	f
curatio	f
curator	m
curatura	f
cura_n	f
curculio	m
curculio_n	m
cures_n	m
curetes_n	m
curia	f
curianus_n	masculin
curiatius_n	*
curia_n	f
curicta_n	???
curidius_n	???
curio	m
curio_n	m
curis	f
curius_n	*
curriculum	n
currus	m
cursor	m
cursor_n	m
cursura	f
cursus	m
curtilius_n	*
curtillus_n	4
curtisius_n	4
curtius_n	*
curuamen	n
curuatura	f
cusinius_n	???
cuspis	f
custodia	f
custos	m
custos_n	m
cusus_n	m
cuticula	f
cutis	m
cutius_n	*
cyaneae_n	f
cyathus	m
cybaea	f
cybebe_n	f
cybelus_n	m
cyclades_n	f
cyclas	f
cyclas_n	f
cyclopes_n	m
cyclops_n	m
cycnus	m
cycnus_n	m
cydas_n	m
cydnus_n	m
cydonium_n	neutre
cylindrus	m
cyllarus_n	m
cyllena_n	???
cyllenius_n	???
cymba	???
cymbalistria	f
cymbalum	n
cymbium	n
cymodocea_n	f
cynici_n	*
cynosura_n	f
cynthia_n	f
cynthius_n	???
cynthus_n	*
cyparissus	m
cypassis_n	f
cypria_n	n
cyprii_n	*
cyprus_n	f
cyrenae_n	f
cyrenaici_n	???
cyrenenses_n	???
cyropolis_n	f
cyrrus_n	???
cyrsilus_n	???
cyrus_n	m
cytaeis_n	f
cythera_n	n
cytherea_n	???
cythnus_n	f
cytisus	m
cytorus_n	m
cyziceni_n	???
cyzicus_n	f
d	2
dabar_n	m
dacia_n	f
dacicus_n	???
daci_n	*
daedala_n	f
daedalus_n	m
dahae_n	m
dalmatae_n	m
dalmatia_n	f
dama	m
damalis_n	f
damascus_n	f
damasippus_n	m
dama_n	m
damma	f
damnatio	f
damnum	n
damoetas_n	m
damon_n	???
danaidae_n	m
danai_n	*
danaus_n	*
dandarica_n	f
dandaridae_n	???
danista	m
danubius_n	m
danuuius_n	m
daphnis_n	2
daps	???
dardania_n	f
dardani_n	*
dardanus_n	m
dares_n	m
dareus_n	m
dataphernes_n	m
datio	
dator	m
datum	n
dauara_n	f
daulis_n	f
daunus_n	*
dauus_n	m
dea	f
dea_n	f
debellator	m
debens	???
debilitas	f
debilitatio	f
debitio	f
debitor	m
debitum	n
decangi_n	3
december_n	m
decempeda	f
decempedator	m
decemuir	???
decemuiratus	???
decentia	f
deceptor	m
decertatio	f
decessio	f
decessor	m
decessus	m
decetia_n	f
decianus_n	*
decibalus_n	???
decidiana_n	2
decidius_n	*
decima	f
decimani	???
decimanus_1	m
decimius_n	*
decimus_n	*
decisio	f
decius_n	*
declamatio	f
declamator	m
declaratio	f
declarator	m
declinatio	f
decliue	n
decliuitas	f
decocta	f
decoctor	m
decor	m
decorum	???
decor_n	m
decretum	n
decrius_n	m
decuria	f
decuriatio	f
decurionatus	m
decurio_1	m
decursio	f
decursus	m
decus	m
dedecus	n
dedicatio	f
